Height,Weight
1.6486920452015716,63.96837137864325
1.6893970994878604,55.843090267481976
1.7154968262790515,77.33760877682785
1.5431261238126208,86.7137145094294
1.6678489740359899,89.59877446390182
1.9186933363871446,54.37193209155516
1.6154662025950568,55.35146773966713
1.452102598288511,52.94980666751379
1.6996883989525948,64.13798812884158
1.640437236996923,67.76037538338619
1.8611987531199703,104.70002429760007
1.8510793903745524,80.73472253868097
1.5754203861516987,55.68458489919312
1.9006558794519282,99.60046024853263
1.7783306568689417,59.750198204550266
1.9023010357001267,65.51625794373989
1.8261774713852972,102.1214640424124
1.6717671978289983,77.735572575725
1.8882467235429163,81.65219116827775
1.4700652497270428,69.83171593255355
1.7143014557887333,80.37133953936467
1.6960894111658147,87.2710479390657
1.4795853387653544,59.95219944241198
1.5205958769630392,82.32817099968133
1.898224218514453,68.28961652847286
1.833332647570102,50.17465458556513
1.7568948845144603,65.04231866382811
1.5711474998824164,51.569917378862996
1.8255283094898644,76.97710324673987
1.757834301146536,70.1060624402124
1.9005989356760287,83.21310112322651
1.4653086602720435,67.85861385857689
1.59468671805796,75.97400526832777
1.9343707744269256,91.24138617702162
1.6205496931569339,62.031539590405714
1.6017964216620597,64.11412623742737
1.5716558322914425,48.91671937740964
1.7182645538944439,47.88552815935527
1.5228364337974885,66.8431062354118
1.8639247330149877,87.89175023750799
1.4959048375488575,75.386667950472
1.7322991844172546,59.762853784686044
1.717291480524216,63.881007182133594
1.666144363025773,61.80792792025791
1.5781697394170229,79.96427096215766
1.8736672901524758,65.51357323526763
1.954645497293885,72.07485057623347
1.9548073399802737,72.3000135805513
1.6217953287188778,59.446854457576116
1.6450322465221618,50.00784699218781
1.7886826181466438,54.699522381053505
1.7505828488127781,43.631375444268855
1.5681994002042658,52.29479916851642
1.4626116679148873,54.96466768958104
1.6432041961494959,55.956732654521204
1.560481183939097,62.73897413861136
1.8716134055936515,70.14265435864118
1.7614865587063404,65.35218781512965
1.4730380306822395,66.99754483072273
1.8257258667192908,55.19759732331211
1.5994353106000911,48.69661593117911
1.6748070078092268,56.69000519398854
1.6956653213482904,60.57703010345199
1.6659021578130113,54.95114958360801
1.7628372889986212,56.52760220668644
1.778448798354893,68.96068550974087
1.67257228129579,89.55809989212284
1.5902262380080485,95.33449218385238
1.904927856031584,111.72352066499971
1.6404165547923821,61.16278830633941
1.8096885852312372,79.57644751409974
1.6231465450207265,49.99899029940924
1.7810963475514032,60.197002210352274
1.9462252724617426,65.96654122739115
1.6782576600893533,85.19559359564666
1.5215803611103174,45.04706382410122
1.6075230855092912,45.140914322939224
1.4943618589295122,81.18367314886588
1.6891319607442512,90.2576296919031
1.544409697908556,59.30929400840564
1.7094688098553374,58.28506911914239
1.9240197222084592,91.03668146458064
1.7404264045293123,86.27853476364162
1.7954888395788526,44.904972594814836
1.6524965861110688,82.61621740399369
1.9369154338751366,59.1021237170275
1.6984771764851367,83.14262004987447
1.7707849380832827,85.56669235930106
1.5141985797812119,65.12693090773594
1.7737702699174154,78.02828242055256
1.6066456434066734,92.97077446307497
1.5049177711991564,63.54194386019261
1.948917804846877,84.55262217314338
1.9565794583631484,56.89734958246283
1.5790227275700215,48.19970628950136
1.878361185946897,69.7396776708238
1.9264591060170748,59.58485493930244
1.517381343538591,41.408483796399175
1.7215721316680912,42.14018332655215
1.6426587768203156,70.40005791213963
1.7680959098621671,62.336529452451884
1.4711851310761261,65.53147978876437
1.513781775716251,56.71377303472563
1.803871021495751,58.053989641301406
1.8403131672628794,80.87664653460962
1.6682610246369256,55.50812740303816
1.7906322510927197,54.32597044826005
1.7477415905914107,89.92407588343075
1.8982891278235277,94.62389557352408
1.587899049525917,87.35801694542327
1.6668794940612848,75.1457409989553
1.5017367879521595,58.0641957968515
1.76795056499543,50.8899882942356
1.9220067408159491,49.511749756785385
1.4581724798672104,62.75399389736684
1.7457310884140322,56.33452169197045
1.6254722714560943,85.96285317337274
1.4648087466511117,85.52107933901871
1.6574956115434447,52.81650681118913
1.9455545555437765,77.08800080251319
1.8719762370533193,74.39093575884596
1.7519174499756012,95.51941204136489
1.5602900637078538,50.02624693050682
1.849424312417345,66.70196102406956
1.489077449604709,89.65220360540576
1.849933628839123,80.26887666776328
1.8459627502921065,67.53792215459553
1.8603271881839476,61.39047078992256
1.5128291414561146,70.48811391698793
1.973305646445037,78.5947378482727
1.7890167791873868,53.035360046133675
1.537345589242063,57.88887717405385
1.6462309011110365,56.84078121855035
1.5284059317975613,63.49753169859468
1.6170240932571298,109.17211988442645
1.7309078577140127,74.13945387309423
1.755001888753297,71.07207810464533
1.8684971067514138,80.078567866881
1.660180737388505,75.24156907751552
1.812759407919636,67.88841683738548
1.6508304234031008,65.02948345350293
1.873506543593701,66.24727713876544
1.7670951716290384,93.64062005920981
1.9274136970930638,74.9410684781079
1.8586096394690763,66.62556183007196
1.7826027654995638,70.21367723498747
1.667983709910874,50.75055479034689
1.9664506687582115,80.39197070741439
1.790058944189833,59.70406466267122
1.7445596418372085,90.18524872208975
1.78666263036437,77.91813567577005
1.755020301004306,59.06630381677916
1.587443940317794,59.572203900939776
1.909154272406513,83.7674489607604
1.7535066950334388,94.3647346653268
1.9416730752604807,62.864853709530294
1.683954011108456,44.593389497532264
1.759384042080373,59.99030456684042
1.9070097929988774,61.82239600873883
1.898219163400848,78.34291254638951
1.6503999989561688,72.15500585597056
1.4873330995167322,79.97186752487585
1.6627173254904548,59.79867512382035
1.6824269232097184,75.29747732365162
1.6402154516407612,85.01408865558484
1.8786190757340968,130.70473847351033
1.7458717400788932,72.31360336850533
1.7662838632024822,79.79390465632184
1.5378975090210079,78.76334419029645
1.7187458820777173,76.4832910930488
1.7098214609447224,81.81644866716053
1.7874422562660919,58.286255633640415
1.6642081689871036,58.90970332531329
1.5341203568416115,63.75579276752161
