baseline value,histogram_min,accelerations
164.73775866949492,55.75306435464145,29.075940674032946
130.15258781432945,69.65422179676833,-51.367934729850724
181.17963560028716,40.421585261280285,28.374688755776116
148.12549191560274,21.902762770580967,-14.537581471348084
135.47026219604197,54.464968716207515,40.11776040475541
131.34008357317566,58.22087765081265,-1.4565386439458194
167.36509038328495,35.14793358118095,38.7030586205021
155.84729674687867,109.20528352643936,5.4898876892870305
127.19395840521749,56.72106861242545,-34.26086888611694
138.61184262713596,26.939687397527415,25.92634794835043
189.5066414126785,55.170531724783054,-45.38696157668406
180.28453555057112,51.7792305672276,5.311663096236924
113.44670624471982,13.706678395480452,25.071074728731855
155.8215885392393,63.16250380423056,-34.687146423700945
142.18443659279563,48.61790672450422,2.264164219490639
91.07157944246279,-1.5193603271266483,-20.379473750592894
56.8303636048154,-7.87341483081638,-75.87749899273673
122.80682576337873,70.65070433507161,3.3240329683015917
127.17774491196083,57.326595472988984,-19.224493909765854
149.4511591443353,79.14229755728273,113.8266586946728
106.16069081367203,57.49768103850269,14.638412189555165
165.62314536777615,83.65752181135782,6.773254756725161
46.67256301141204,92.27318406796837,-12.904769557332033
98.72877040416303,128.13522190215156,24.66622981039501
138.6211667085066,121.3828800505426,-109.34988041634145
124.54572448847311,118.66794033178732,46.888201613696374
108.26774287357799,166.37887907482354,-40.26925813788625
102.73003784133016,122.00965580733181,-21.46849891515455
121.9797767862589,53.542771285187534,67.06176441000267
135.75348107266316,47.17455498798659,29.11940054692322
103.03602834225457,45.27962371145472,0.009890327240163485
178.4783536325971,33.399769937441626,120.53104481469909
160.24176460088376,57.13365408993826,18.74085730514547
132.8806272453228,48.65315994214338,-17.295582796726247
128.71703590688736,69.22642885188361,74.66962673630378
125.34889484171845,52.196787112239825,3.7023014376670904
101.19993588674863,48.27527313713057,123.6116709266766
155.39566993678653,60.59046040650369,-49.94569852805748
118.99086584183577,52.64512362347937,-50.01656540467741
197.621012006557,-1.4384499475443135,30.77826727819783
100.24416455437381,16.88660114981152,16.435368394395866
125.47116520689903,50.58940431818793,-14.671354447719658
-28.274851707870283,6.582756123888039,-98.09944330593116
130.091670366387,36.17311683172074,-43.53397606731665
139.52968584237004,53.518521527976205,75.50175259364417
110.62710733051483,52.687317585878546,-20.63299561705514
117.63557174156563,49.771586545507986,43.06258152509042
214.25626533757756,84.17605173236632,32.40976562719873
101.41044766131748,44.421972780179544,35.63528250052558
155.75773198639257,77.27227937119282,-20.09088819702058
89.69958380509367,211.36449587988392,59.16298441028641
191.48128952615036,92.12167283269952,-23.40036361725321
167.47758514750015,64.878683608807,-66.08833494010732
170.68291953173195,78.19725441940909,17.637910091506946
136.51045291160383,163.87293602443907,-43.121498712174734
95.60792246800614,16.331436483963344,7.587284091120346
138.64025326820158,60.40241154874646,-73.01963051982248
140.71689076843947,144.23763823292498,56.629258519969866
76.86936457083144,134.872885905658,24.806613693537102
125.76145215332058,56.153536340948634,-23.821234038030983
227.7783370507629,141.37715366714417,-31.558232064865805
178.42815941071885,150.16538949945334,-49.75391800774027
190.34195050878222,166.999892010681,24.521185098638597
109.65680229625602,135.22639153241857,24.10441464174821
144.06034926865559,75.96492251718793,9.977004910033774
174.24174151118294,145.54057069381753,64.71896251678488
121.15313675059413,83.73967099143796,93.95317094451131
104.71590252869787,105.28788570509154,-16.361759056058784
121.96662259896598,125.13103854638456,46.226327659310485
147.61818750643098,146.34063969967562,63.00183278704011
134.47844037839747,140.88620403449622,98.22022558372949
120.74485790562173,84.45246324346328,88.11346309301233
164.6798150458499,43.936469896489555,-31.77308926979149
144.79242498211693,60.63869606726207,-33.74917216793111
160.14294321033157,67.10419998330485,45.98705750991235
204.90823801439998,169.58181803070215,42.197908788656086
154.21361731286757,127.62820035846636,-36.95222263583541
109.96747892993297,44.965701871903214,-43.4648451012376
164.48201681697145,70.77878060947447,28.645952814313038
155.57654261198425,56.84357547345149,56.37424778453562
148.30821104409023,64.84923743131299,-38.04128717782809
138.66903141167026,52.540460862440895,-51.81778621136961
202.17271021325908,42.01561294661554,2.613088057079538
136.04442069027766,66.96732113821399,48.55005292700381
130.85147374260347,78.59743367896105,98.20357000181059
127.9143621473344,44.97699239484145,11.201825926168837
200.51303705019959,36.02677291834415,52.33090085983191
127.92259065030231,45.72624179651835,-9.081977592141417
120.68493802245436,90.10281784531338,-18.697527575144125
195.28472277910367,55.196991027146396,-43.4257575083381
135.42407884758939,137.6498392153792,-55.67949300559262
65.85376878292254,162.12741779100926,54.49338495219012
166.24889278713843,140.65490792257827,-36.38214377559911
134.39835861934537,124.18396358240759,-21.214510707431035
167.4037330606323,133.9612021955304,13.659934051776524
164.8197058949028,130.42380253798083,-36.100375810401545
103.00190769641233,71.37793718789972,-28.33306361132098
95.88792660269546,76.41823486806723,-27.633167858529944
152.42408470023355,128.98861596332333,-77.09455584046484
152.28866118117446,103.58177111286868,-25.689734122190934
170.42912979673613,68.50421222575048,-9.704881709156755
167.0720016031851,66.29033193262862,15.972047159221589
127.65656055039936,68.98648977122421,31.13069931208727
128.19986601720998,109.28004122366576,6.828103162632987
134.5141355376951,73.74399322545815,14.807603165174578
151.88326515698245,73.8236776392693,-122.16717603876087
110.3293177312706,69.16926570956385,13.058619343682173
118.08445191737259,75.01330366619997,-67.31830632187109
214.73786850105728,99.34803702956117,-27.661907879415317
64.31633413875099,92.23560387216425,47.44506236017908
121.99420688860519,76.34592550435387,28.61374782626023
168.89394505685982,0.5080613069911379,65.78525055278753
84.9220258013675,118.09479890992037,-69.63852037067527
125.5771941655327,114.24999079780875,77.9377756697297
96.37409545816763,77.62044710498702,21.89810419592692
147.0552271922174,54.705310204851884,58.36823743522163
193.2397205380837,81.630077412422,22.268540263332092
-41.09754303123398,99.14108078406917,91.2638347527769
227.8915911852351,132.81473683313754,13.091761070385608
119.5415219858409,101.94580531699201,-28.428976064941136
153.30352396421208,63.46453785612999,-15.411081784936146
136.70654202189593,77.55724638919442,-40.5671770380415
69.35005819277244,46.168015124302165,-151.31174601643698
115.43620060820653,53.71072774019303,-37.017738797147985
127.70246302853536,58.48577052024211,-56.81478615615114
87.74570005757275,88.07853176682349,59.812469275986764
133.50888352956215,128.04928389564375,1.3498471735183102
163.2360208405231,78.37654341895743,103.16798451847046
166.93519926086327,156.5681332600029,65.14371796326307
155.0329844301475,69.65421574926857,-40.69561268678121
171.48944297191764,140.43625014286775,-3.00523829167425
206.2398462575549,107.3275029545952,-106.19479250855909
163.91799589720316,155.873805545804,1.1008515719202019
196.068859668718,139.65017402624608,94.0165577882964
166.2579974256012,130.04201942877953,62.15329365150254
115.42721984533057,168.32089007093916,75.47127180527272
100.03222632472799,142.26254926327798,113.1981586383894
191.17926440301088,150.3853717063015,-24.838883462929527
176.32996895923876,141.12188516815374,-44.67937199854183
155.28203459196928,146.48414149380483,28.584838819992004
201.05881828759897,158.11756664046612,49.52441578439326
171.7138353993869,82.74095449065399,-45.59845004428378
165.00845878091633,97.3865143894903,11.130952729646216
198.6018752753858,33.11504007492846,-109.16780606468323
166.81963205181597,24.242658456097594,12.377342305012654
169.37159884070778,57.32793368854756,3.9041460723457613
146.4751616376319,125.9524395760569,1.544406125606495
158.2721510867,67.84043474776036,120.42447357273223
149.6471374903307,76.45794162239036,-68.61343499457188
137.29620328098727,108.96617484193132,-79.10451695626686
132.28932403511735,98.85785841993388,54.13404349989495
110.6075436929645,110.40278186006589,-131.10774722491212
74.30808192148699,24.682722298184675,50.39140801968886
138.78924692636448,129.1081812082077,11.53691828898784
116.34305123466471,116.21552697212339,31.027552771015934
121.15329648152773,113.09968792503935,-28.040752790816843
145.8079681020103,77.31007818300151,-7.90385421664023
94.28677361019584,141.4124041804173,-1.0914204827860172
89.54869410365913,139.65608449201812,12.140114177488663
