baseline value,histogram_min
119.8243769507215,61.65487598217
132.00950830068692,68.40628160991457
132.81072517935314,67.64497986198508
134.25859371830745,53.26674201800151
132.0135395621573,52.54785281874842
135.45454545454544,50.0
133.90792692076775,50.45881213461458
122.49548280626773,61.726344087935516
121.64186903720244,62.16992096652189
121.98285253822759,62.03181993397562
151.03272836365977,56.12145269192466
149.9329471483791,56.18391406296369
130.85240557486955,88.1563507414748
130.80383146182444,71.14939958197591
130.057236915543,66.5691822294139
129.8619879786756,66.78089692655257
129.75646352070177,52.344884777620464
130.60988344836346,68.17265713870427
129.88038786367082,59.00963503948163
130.03970067232737,65.53292528014794
129.0160169831642,53.628601500593696
127.88876170008103,56.91755791151004
127.8668779807738,53.96154705651755
127.74804421855866,114.1851925175068
127.8094759728266,114.60873157367138
124.37399002076677,117.99046416004589
123.9098163964413,122.15156212378368
124.32588521238523,118.29814175463592
130.54545454545456,50.0
130.54545454545456,50.0
130.54545454545456,50.0
130.54545454545456,50.0
132.0642593606416,50.504119839890514
119.91800417881889,55.09518108337279
119.20565839405619,52.53125407922511
119.66500579555417,51.17065802086505
114.94639782000021,51.929682333047964
114.01230781966011,52.06397745331508
114.84340119210971,50.059201240899974
114.89230510864267,53.25172553919328
113.00455611710238,55.08002765988733
114.11146113437529,53.97146523324837
116.20383581569051,55.35086157829585
115.77828265555199,52.46286051186164
120.72727272727272,50.0
120.72727272727272,50.0
122.02633802766844,53.00634580818138
122.03470207821597,50.3389015314769
120.72727272727272,50.0
157.67043427766774,76.08492457239223
158.32596073310066,141.9857908544743
155.90936068652863,50.228738850676095
156.04267199506666,50.14844832156093
149.84914922171168,129.70123075052334
148.1803506651977,135.96721616904765
149.22973665944875,57.826742949084476
149.256096168376,58.16726972897731
145.97996229129456,147.8573379042782
147.8092799241615,143.34180467605145
144.00043518015192,78.01922493235281
146.20003450848492,134.52798674438566
145.9105873476643,142.6521465804059
141.8712366870795,130.01452916771495
136.17969943611442,73.28006834973418
141.19083087185922,74.14331661102695
149.75589231722705,143.0035552650665
137.8325555636662,80.95606849759767
139.99129787337228,118.83008111546877
140.36363636363637,119.36363636363636
144.26143426595627,131.9082576224361
143.88844408672108,137.71550687985305
140.1285633861572,68.23421406118034
140.05097197589316,68.14787954224947
139.95489231313385,67.97938027242718
139.7075844510494,68.01556882463674
153.96992190688852,73.9452767616485
149.66058202249528,138.1070886304832
145.09742986692513,56.971471479883526
145.02576656461588,57.09178087832318
145.31524332493908,56.29443272707911
144.64353874440005,57.08355742224188
145.17201688086925,55.96046460014352
145.27272727272728,59.90909090909091
145.2803919272008,63.01020100898754
145.14227990431834,62.07805908653456
145.24465116914,72.7869090149269
145.27272727272728,50.0
139.4047403429469,53.26115455754993
138.6880359481912,73.29278269511477
139.16733232495406,51.852807456495924
139.05082082930943,134.82460369415017
148.04883763226184,139.0210886341154
147.58593382165228,136.10421201656013
148.63254831550677,127.64164794088254
147.9819021207978,136.06671484575702
147.86655215473192,134.91280772988904
147.8700521229735,120.88446364977982
147.75995307205852,77.79443571039121
147.7721067557853,129.6199163796978
124.94247603346513,101.15490979613261
125.09390592510648,72.29251348323035
125.57519657981453,97.8886479301245
125.10266781868619,68.67164381141556
124.83957401549824,116.90076473987988
125.31117353920499,67.27996207557314
125.2396947925812,56.05222046609979
125.01886478220945,52.01228507225341
124.9135748132534,73.12290055985152
125.291659424972,63.16136309926566
125.02493507057486,79.86101942017032
125.23959764146561,77.82090488477343
129.32304100300055,78.13237560175342
129.01511804361502,100.37831850732569
128.6671797773281,111.09834795162907
129.00633423695416,50.1395322988351
130.54545454545456,50.0
120.72727272727272,50.0
123.3243483472411,95.01131271743965
123.3028433268539,92.09558853846832
122.91736540569472,92.09637092299486
122.66053873453721,59.11059644563002
122.9952426277509,74.8587882572016
123.23876284560959,58.94747512645981
123.10412814830266,61.01791484566106
123.03283603654555,61.065264172292146
159.2653526907079,80.96279677113384
159.01937933388132,153.20324446767546
