baseline value,histogram_min
119.58113492460937,60.70340058046088
132.24208797344193,67.89952945825367
133.4119203670597,68.32389042770731
133.2223149020649,52.3208371256793
131.34056086616872,50.159525562247815
134.5640157207029,49.963421868781616
134.60720206064582,68.03503154839852
122.17514603089599,58.98237041609505
121.30563115423239,62.34010256271428
120.93137484696312,61.010943266523014
152.0173416713818,53.779703587331404
149.9539820609515,53.3769123359087
131.18329242589516,87.26590963416574
131.72763471889277,69.66732019828973
129.73142305753197,66.54195612591806
130.17944437726436,65.8312082635835
129.11096673961544,51.44601601298942
131.63047143191497,66.65083444606152
129.0994368548189,57.10455472357117
129.61987796820657,62.49548144132054
128.05412505102652,51.09144282152097
128.25398755804832,56.97224133162509
127.32408943357265,51.54857431149015
127.59369089897419,114.23951382486337
127.32679824431645,114.14641843005322
124.31804388971155,119.80917500417203
123.38285034155348,123.4774792583957
124.025354543186,116.77648339393062
131.56308275221406,49.4423832422279
132.44776105814591,48.77815772191171
131.7329427386216,49.68271197258939
131.7766906496588,47.001947886201314
132.10342709725126,48.91885028154432
118.97628850465871,54.806771068460115
120.2980392127513,51.24302057235893
120.20198496086815,50.63164285223524
114.95700957873673,51.85904126044714
113.68746911022866,48.85866775608069
113.99015812048648,47.13420922991798
114.45394449782724,49.8410455004909
113.18076867747692,53.01418433104214
112.68064884365438,52.508200360360995
114.92380894484599,52.77185379813196
115.44715838827976,50.38502749397341
122.07150776674013,49.67130605874172
121.95755141807928,48.67565092715443
122.28125097386646,52.944890136895054
121.23175698294412,48.250741314701976
122.13248917033596,47.29925752524903
159.22445063168288,75.01240368420767
158.9287849917394,142.42415431847368
125.44373910780769,111.19202107573463
155.9494882167124,48.76657086472277
151.25471823347405,131.39871818764766
148.74362429700787,137.24019452223766
149.01692815215475,55.03942629008653
150.0596018402124,56.36602041526855
146.85077225646114,148.40570182521427
148.47820628232216,143.31433822633096
144.54324747787206,77.13248019274721
145.89496482036935,135.25466901973502
146.97027030379977,142.6923778279914
142.83705850949082,67.50535509657924
135.27655330345436,73.29128572976421
141.30507863844662,74.16359466025116
149.78276155447486,145.12888603636176
137.42069638014218,81.16608671863371
139.4749093021597,117.81005694543363
140.1106055217028,120.72085101780681
145.01546867706335,134.08206861716866
143.68118852291664,139.72592927068246
139.37959316179834,66.01669574357953
141.02668533882155,66.7597867955765
140.7720095406668,65.82260971789823
155.961967869664,66.62357934221899
155.1693684363998,72.62440696584788
150.61611343682176,139.78765399129378
146.15165837803386,54.93445685921513
145.60570442669257,55.09432592265812
144.85005601033734,54.55975741679353
145.01522891677172,56.40049793926125
144.83350534448206,54.20210238038421
146.1181452757699,57.30398876277751
144.89232373714563,60.38309859702435
144.84588355574445,61.89215559814531
145.2688320460572,71.4664526354363
144.79668341743823,47.514088928194944
138.64176993226243,51.522194753578916
139.70316000098643,72.70168881131717
