baseline value,histogram_min
120.22106463572278,59.20713333772685
132.25961594165173,68.61703598762494
132.67230473016934,70.61404353894021
132.58419978012404,54.5038613459251
131.9918293483136,52.979797010828506
134.77181471829314,49.81624032808801
134.59322263636605,48.32905405491041
119.32943232243392,60.43812673617403
122.10419706690008,62.06041696918432
122.87534236694005,65.56304611318296
152.2945588081008,57.795134389465716
149.6035599075683,55.71723930998681
129.93507211092918,89.66594092184062
131.13246131646383,71.28507806476082
129.57407555136578,66.9686951106042
130.39198995550205,67.6601734465118
130.2571898872996,52.64441631264179
131.47521224721729,66.34597923266475
130.18087311077218,59.24462878930248
126.39132871699512,65.1914841474376
131.7356406366694,51.655138783697794
127.98917507823433,56.77762398102341
128.21642706486955,54.381760450326816
128.7443647790008,114.22894595228377
129.7293919497781,115.72223301264857
124.23294936351724,117.64674698083664
124.04606900793861,122.22496741764876
125.69218259940968,117.96515440778401
132.4203998152085,49.039395168563175
132.11212936575993,49.75949221139789
132.8793871964696,49.69965888674077
131.5784511504508,46.79821007628043
130.57396006334818,48.31428651925242
119.64235100729111,53.767530807879794
120.31816233254969,53.83800257849874
117.2269487844337,52.839820966848336
115.61525945514897,51.13508735691772
116.18931030960965,51.303896752989445
115.06558401340178,49.404468396631955
113.96486630223299,52.80838888629406
112.90642645693974,49.97293287129758
114.96339886791733,54.66090490993287
114.10795571879702,56.52837729461093
117.63339225162585,51.90602581361668
121.44133472337295,50.34692784083484
122.49904535080972,49.74161265755614
124.75683733771402,52.705243497296706
121.3210226558597,51.123822950260084
121.67960924917685,51.17483359663433
157.8891666851686,77.15290617653804
159.68442470812107,142.76267436421125
155.35579384235487,50.23391613038029
157.2402583278613,50.50025710404194
149.31544626507264,130.78685754272385
149.40093887211106,135.9025901244057
149.6488450782496,57.73492350706057
149.00114138311363,58.73778045044559
144.47609169135734,148.4989916686938
149.90012791935504,143.61945028640014
142.6817791811007,77.79951035682505
146.53692942261233,134.02198506372451
146.41530471939458,144.4305404709912
144.98945286133866,128.3494065848829
134.62566796867657,73.66613002855371
141.19466018346162,74.93395693997196
150.8589901456826,142.07205095203062
138.5982072364736,81.10500944503535
139.1880997321879,119.41891553318378
139.3925262295704,119.30832967604033
141.05048772590385,130.84494337889774
145.17795370461667,139.8197221830819
140.07675590916486,68.7835153381806
139.66441898506957,68.51856597510061
140.70251955552186,67.44545414281552
141.31042582298664,69.18857729484101
152.56006051593178,74.31534566614508
151.11459303070387,136.77959861919334
144.23958619398587,56.461582987982176
146.85360727485934,56.35772324328967
148.97619634588605,59.35702946694519
142.89250959867294,56.80738678292918
146.70242515118474,56.39134937983087
143.4605295678446,61.595429315376656
144.76503032246737,63.796814763689774
144.80673998704037,61.90546463936024
145.6330086039007,73.34763186191928
145.56397243821098,49.85879325906028
138.63020319278186,55.441157681395296
138.03131367611928,74.0716389456984
138.19343349648952,53.31227080348946
139.74304907846508,136.74266230644042
147.2216256032048,142.16774351494786
148.27475473797983,136.76353437329703
147.84618711205098,128.45141960146768
147.32725028099583,136.26818228258207
147.98696747667228,135.60435483067275
148.5490653458716,118.62233681205531
146.92715881406224,76.23851091684347
148.68173117928748,129.95373361780875
124.7603106216436,101.51472890136762
124.0360524142907,72.38961234229579
121.78519193875992,97.18957335494798
124.89366965607901,68.00900925210115
125.57009687690568,118.69569154560104
123.7376033015292,67.46250452106354
126.75698159174148,54.35861478357894
124.25861100031359,52.195774508933106
125.34537225929701,73.34284352547947
124.7377608682746,63.057948046216886
123.88593110343953,79.45255196161007
124.77395261839726,79.0107152467629
129.89808045605693,77.40639257861582
130.53306360358908,101.66281697265853
129.58388791976188,111.95577911889895
128.16960765117636,50.1434711533268
129.7372504764864,48.52582870508172
125.0446147925496,48.36513937794202
122.50912394183119,96.15436709957669
124.40466822498148,91.0054053071367
122.22586465490504,92.80587579000657
124.23534346601761,59.34337580673601
123.06007519069546,74.30201923147935
122.06684496342257,60.53414931447277
122.50920788070177,61.28272791945943
124.18468943759852,59.44189595910405
162.21943451149477,82.82924765987889
159.19437046542606,152.92282824953352
157.56982714197366,81.91205153112011
158.71858572830354,153.22581574409583
158.23199176677082,75.74107838969259
157.82908945362854,155.58636974130738
158.78616597648502,77.1457771516773
159.0139647495037,158.1777091631454
158.50074736468522,133.90937307975094
159.379867255394,134.21931310290447
159.69086197055483,148.64263383097293
158.75294460287333,131.01831608221045
158.58464453343208,147.20124365329653
157.90077060795204,147.8552270158426
159.0031000874181,145.57617067093176
158.1518472394513,155.63379694696147
152.76339987583142,50.024593949825366
153.49063025264468,93.25084084821891
154.29392607400388,51.08647998155358
143.8899973556287,58.03994485234454
142.8821334143476,72.9140666971225
144.60166551170298,74.09914540550606
148.69794728184613,71.16416661462155
148.83915862101338,78.43071882736876
146.11008199175632,114.2673937611157
147.13361804440626,116.18611935655126
147.36475492678176,114.12665103176569
138.46913370485876,53.73211975200808
125.88919975174248,115.97256674912364
125.04927215736937,113.19945353855219
124.01742118953256,112.85879868896762
123.0280999262461,112.53753089851433
122.55798158843147,117.8222313409123
122.85049723172969,115.25076568887432
121.9449160409257,115.24809005726624
121.47736519149332,114.93940639040441
123.35791604028363,115.04455834982902
121.269595427109,68.32490967839738
120.40917489280254,82.30822039256329
122.7576587122161,85.78136038622544
135.59842122404007,56.04608158899689
